,scene_id,date,gdd_cumsum,point_id,lai_all,lai_q05_all,lai_q95_all,ccc_all,ccc_q05_all,ccc_q95_all,error_all,SCL,B02,B03,B04,B05,B06,B07,B8A,B11,B12,lai_stemelongation-endofheading,lai_q05_stemelongation-endofheading,lai_q95_stemelongation-endofheading,ccc_stemelongation-endofheading,ccc_q05_stemelongation-endofheading,ccc_q95_stemelongation-endofheading,error_stemelongation-endofheading,lai_flowering-fruitdevelopment-plantdead,lai_q05_flowering-fruitdevelopment-plantdead,lai_q95_flowering-fruitdevelopment-plantdead,ccc_flowering-fruitdevelopment-plantdead,ccc_q05_flowering-fruitdevelopment-plantdead,ccc_q95_flowering-fruitdevelopment-plantdead,error_flowering-fruitdevelopment-plantdead,lai_germination-endoftillering,lai_q05_germination-endoftillering,lai_q95_germination-endoftillering,ccc_germination-endoftillering,ccc_q05_germination-endoftillering,ccc_q95_germination-endoftillering,error_germination-endoftillering,lai (Phenology),lai_q05 (Phenology),lai_q95 (Phenology),ccc (Phenology),ccc_q05 (Phenology),ccc_q95 (Phenology),Macro-Stage,parcel,location
7,S2A_MSIL2A_20220414T102601_N0400_R108_T32TMT_20220414T155046.SAFE,2022-04-14,780.6000000000001,2,2.0412228107452393,0.9905009493231773,5.191086053848267,0.8910718113183975,0.3293093629181385,2.4756622910499573,0.24359716102480888,4.0,0.030412500258535147,0.05661250092089176,0.04478750051930547,0.09494999889284372,0.2615875042974949,0.32346250489354134,0.33781249821186066,0.18227499909698963,0.10149999801069498,1.9011761844158173,0.9726956635713577,4.156544327735901,0.8112413808703423,0.32052187249064445,1.9135479480028152,0.224961681291461,,,,,,,,1.4459484815597534,0.9442580863833427,1.9458847492933273,0.6452464982867241,0.3744862750172615,1.1726298481225967,0.013992332387715578,1.4459484815597534,0.9442580863833427,1.9458847492933273,0.6452464982867241,0.3744862750172615,1.1726298481225967,germination - end of tillering,Altkloster,SwissFutureFarm
8,S2B_MSIL2A_20220419T102559_N0400_R108_T32TMT_20220419T140845.SAFE,2022-04-19,826.6000000000001,2,2.9628623127937317,1.4356839060783386,6.895308434963226,1.3977263271808624,0.5530739575624466,3.492349088191986,0.20360278896987438,4.0,0.02317499998025596,0.04478750051930547,0.03222499997355044,0.07972500007599592,0.27410000190138817,0.3609999977052212,0.37644999474287033,0.16013749688863754,0.09285000152885914,2.7236274778842926,1.4164529144763947,5.646753668785095,1.2556865364313126,0.5572034679353237,2.6785165667533875,0.1921202875673771,,,,,,,,1.7147756218910217,1.2354159504175186,1.956876739859581,0.9202578142285347,0.6183941215276718,1.4100202769041061,0.016271128319203854,2.7236274778842926,1.4164529144763947,5.646753668785095,1.2556865364313126,0.5572034679353237,2.6785165667533875,stem elongation - end of heading,Altkloster,SwissFutureFarm
9,S2A_MSIL2A_20220421T101601_N0400_R065_T32TMT_20220421T134744.SAFE,2022-04-21,844.1000000000001,2,3.125211179256439,1.5051168203353882,7.019165635108948,1.4454520344734192,0.5543899312615395,3.5281174778938293,0.2117498405277729,4.0,0.026349999476224184,0.05497500021010637,0.03865000046789646,0.08901249896734953,0.3039249926805496,0.38913750275969505,0.40434999391436577,0.16716250032186508,0.09107500035315752,2.8526969254016876,1.4863479286432266,5.719405949115753,1.2776267677545547,0.5601779296994209,2.6874842047691345,0.20037012733519077,,,,,,,,1.6458097696304321,1.1846127808094025,1.9619239568710327,0.8748316913843155,0.6005758717656136,1.2782330214977264,0.015602292260155082,2.8526969254016876,1.4863479286432266,5.719405949115753,1.2776267677545547,0.5601779296994209,2.6874842047691345,stem elongation - end of heading,Altkloster,SwissFutureFarm
10,S2A_MSIL2A_20220501T101601_N0400_R065_T32TMT_20220501T154819.SAFE,2022-05-01,939.8000000000002,2,1.20938441157341,0.3265455700457096,5.17687052488327,0.5628736540675163,0.057421045610681176,3.1496443152427673,0.27253034338355064,4.0,0.01532500027678907,0.02062500035390258,0.011862499988637865,0.029300000052899122,0.12191249988973141,0.1664749961346388,0.16801249980926514,0.045649999752640724,0.02202500030398369,1.3459616601467133,0.5729439407587051,4.507616937160492,0.6371812969446182,0.14227237179875374,2.703718274831772,0.24795032292604446,1.2852062284946442,0.4105089344084263,5.248607695102692,0.5968551784753799,0.0947908814996481,3.1147624254226685,0.2684317175298929,,,,,,,,1.3459616601467133,0.5729439407587051,4.507616937160492,0.6371812969446182,0.14227237179875374,2.703718274831772,stem elongation - end of heading,Altkloster,SwissFutureFarm
11,S2A_MSIL2A_20220511T101601_N0400_R065_T32TMT_20220511T174519.SAFE,2022-05-11,1071.9,2,4.568963944911957,2.245496243238449,7.5928261280059814,2.5629289150238037,1.1981200873851776,4.9261778593063354,0.16022420302033424,4.0,0.012112500029616058,0.03346249973401427,0.01677500002551824,0.05998749937862158,0.2899625040590763,0.4155999980866909,0.42618749663233757,0.1241124989464879,0.05879999976605177,4.076929181814194,2.174894779920578,6.19532984495163,2.2762741446495056,1.1441441178321838,4.104833126068115,0.15772577561438084,4.560423135757446,2.246015965938568,7.603912353515625,2.583188056945801,1.2140669077634811,4.886974275112152,0.1591971255838871,,,,,,,,4.076929181814194,2.174894779920578,6.19532984495163,2.2762741446495056,1.1441441178321838,4.104833126068115,stem elongation - end of heading,Altkloster,SwissFutureFarm
12,S2A_MSIL2A_20220514T102601_N0400_R108_T32TMT_20220514T165714.SAFE,2022-05-14,1126.8,2,4.817683517932892,2.4246104061603546,7.62423837184906,2.7357460856437683,1.3315740674734116,5.06773054599762,0.14699812047183514,4.0,0.014837500173598528,0.031424999702721834,0.016337500070221722,0.05390000017359853,0.27761249616742134,0.4114999994635582,0.42713749408721924,0.11141250189393759,0.05082499934360385,4.302043318748474,2.3282909095287323,6.243461906909943,2.4375705420970917,1.294970542192459,4.2533018589019775,0.14486572332680225,4.845811128616333,2.436177760362625,7.6431567668914795,2.785622388124466,1.3649277538061142,5.067951142787933,0.1457003466784954,,,,,,,,4.302043318748474,2.3282909095287323,6.243461906909943,2.4375705420970917,1.294970542192459,4.2533018589019775,stem elongation - end of heading,Altkloster,SwissFutureFarm
13,S2B_MSIL2A_20220516T101559_N0400_R065_T32TMT_20220516T133430.SAFE,2022-05-16,1163.3,2,5.007281720638275,2.562679946422577,7.651898562908173,2.826066255569458,1.387930378317833,5.0894081592559814,0.158906739205122,4.0,0.025487500010058284,0.03898750012740493,0.019475000211969018,0.06012500077486038,0.30223749950528145,0.45861249417066574,0.46831250935792923,0.12215000111609697,0.05598750105127692,4.423004984855652,2.44684761762619,6.263293147087097,2.467195451259613,1.3150589615106583,4.282076835632324,0.15806810557842255,4.96821004152298,2.570367217063904,7.678498685359955,2.859767973423004,1.3978529572486877,5.143509030342102,0.1578686311841011,,,,,,,,4.423004984855652,2.44684761762619,6.263293147087097,2.467195451259613,1.3150589615106583,4.282076835632324,stem elongation - end of heading,Altkloster,SwissFutureFarm
14,S2B_MSIL2A_20220519T102559_N0400_R108_T32TMT_20220519T165606.SAFE,2022-05-19,1219.7,2,5.041981995105743,2.5703948736190796,7.65444815158844,2.896400272846222,1.4701232016086578,5.138686776161194,0.15387113392353058,4.0,0.021287500159814954,0.033100000116974115,0.016137500060722232,0.0539625003002584,0.27223749458789825,0.43139999359846115,0.4443500079214573,0.1112874997779727,0.05313749983906746,4.467160642147064,2.4442258179187775,6.275252163410187,2.5514576137065887,1.4012175053358078,4.355428159236908,0.15278788655996323,5.004739463329315,2.5890954732894897,7.67543637752533,2.9237709045410156,1.4816045463085175,5.1924325823783875,0.15251525305211544,,,,,,,,4.467160642147064,2.4442258179187775,6.275252163410187,2.5514576137065887,1.4012175053358078,4.355428159236908,stem elongation - end of heading,Altkloster,SwissFutureFarm
15,S2B_MSIL2A_20220526T101559_N0400_R065_T32TMT_20220526T134056.SAFE,2022-05-26,1340.6,2,5.174107551574707,2.6745551228523254,7.682271838188171,2.929897218942642,1.461147964000702,5.145009160041809,0.1542312577366829,4.0,0.028300000354647636,0.04022500058636069,0.02063750009983778,0.05939999921247363,0.29958750680088997,0.4612624980509281,0.4789624959230423,0.11172499787062407,0.05036250036209822,4.565873920917511,2.5500241816043854,6.290128469467163,2.5340940952301025,1.385324478149414,4.3271161913871765,0.1547416988760233,5.2001506090164185,2.716645449399948,7.711602687835693,2.95948526263237,1.4846042692661285,5.204057514667511,0.15328533947467804,,,,,,,,4.565873920917511,2.5500241816043854,6.290128469467163,2.5340940952301025,1.385324478149414,4.3271161913871765,stem elongation - end of heading,Altkloster,SwissFutureFarm
16,S2A_MSIL2A_20220610T101611_N0400_R065_T32TMT_20220610T181610.SAFE,2022-06-10,1572.3,2,5.486353099346161,2.8701835572719574,7.728777289390564,2.852140337228775,1.3141219466924667,5.019017338752747,0.1738524418324232,4.0,0.031287499936297536,0.054149999748915434,0.029599999776110053,0.08397500030696392,0.3619375005364418,0.5153374895453453,0.5421749874949455,0.14081250131130219,0.06265000021085143,4.722431838512421,2.662232846021652,6.299295604228973,2.404514193534851,1.2005371004343033,4.199666619300842,0.17652337811887264,5.51124495267868,2.894843190908432,7.731485188007355,2.8790261149406433,1.3032048642635345,4.979120254516602,0.1722522508352995,,,,,,,,5.51124495267868,2.894843190908432,7.731485188007355,2.8790261149406433,1.3032048642635345,4.979120254516602,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
17,S2A_MSIL2A_20220613T103031_N0400_R108_T32TMT_20220613T235021.SAFE,2022-06-13,1628.3,2,4.69794237613678,2.366497814655304,7.613360404968262,2.3398135602474213,1.01712067425251,4.595845520496368,0.16584566235542297,4.0,0.03827500017359853,0.053775000385940075,0.031249999767169356,0.0805249996483326,0.31456250697374344,0.44600000232458115,0.4739999994635582,0.12456250190734863,0.05238749971613288,4.200567245483398,2.286806643009186,6.2306405901908875,2.05149382352829,0.9673048406839371,3.8194358348846436,0.16359118930995464,4.677295923233032,2.334173560142517,7.619546353816986,2.3377834856510162,1.0092587620019913,4.637317180633545,0.16472905315458775,,,,,,,,4.677295923233032,2.334173560142517,7.619546353816986,2.3377834856510162,1.0092587620019913,4.637317180633545,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
18,S2B_MSIL2A_20220615T101559_N0400_R065_T32TMT_20220615T132635.SAFE,2022-06-15,1667.4,2,5.1641587018966675,2.3905636370182037,7.671587705612183,2.519776612520218,0.9140435829758644,4.7701526284217834,0.25858600810170174,4.0,0.05553749995306134,0.07730000000447035,0.050412500742822886,0.1063249995931983,0.3650750033557415,0.5124999955296516,0.5476624816656113,0.17718750052154064,0.07947499770671129,4.444173514842987,2.2372831404209137,6.244236648082733,2.1182258427143097,0.8596444800496101,3.888278305530548,0.25876946188509464,5.134622573852539,2.3898318111896515,7.64022296667099,2.4879785776138306,0.9397264420986176,4.673300325870514,0.2566255107522011,,,,,,,,5.134622573852539,2.3898318111896515,7.64022296667099,2.4879785776138306,0.9397264420986176,4.673300325870514,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
19,S2B_MSIL2A_20220618T102559_N0400_R108_T32TMT_20220618T135630.SAFE,2022-06-18,1733.6,2,3.9406589567661285,1.9358718246221542,7.393520891666412,1.8831156939268112,0.7859215959906578,4.120778977870941,0.1832371149212122,4.0,0.026000000070780516,0.0494874999858439,0.03393749985843897,0.08906249981373549,0.3020375035703182,0.4187375046312809,0.4419250078499317,0.15116249956190586,0.07571249920874834,3.5524826049804688,1.8521167188882828,6.043883860111237,1.6620651930570602,0.7624401599168777,3.2361132502555847,0.17611336894333363,3.9117793142795563,1.9449558556079865,7.410036742687225,1.8817074298858643,0.7912497520446777,4.066004633903503,0.1817746963351965,,,,,,,,3.9117793142795563,1.9449558556079865,7.410036742687225,1.8817074298858643,0.7912497520446777,4.066004633903503,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
20,S2A_MSIL2A_20220620T102041_N0400_R065_T32TMT_20220620T162319.SAFE,2022-06-20,1783.8,2,4.662696361541748,0.9780844300985336,7.607659101486206,2.1902971267700195,0.3324766866862774,4.633736073970795,0.7301785200834274,4.0,0.13688750006258488,0.1633125003427267,0.1414750013500452,0.20173749886453152,0.42151250317692757,0.5247250124812126,0.5542500168085098,0.25724999979138374,0.17800000123679638,4.046519637107849,0.8973238095641136,6.227663576602936,1.8257793933153152,0.29988968744874,3.733906239271164,0.723260261118412,4.6330066323280334,0.9216085970401764,7.628092467784882,2.1579362750053406,0.322037186473608,4.578427851200104,0.7249803394079208,,,,,,,,4.6330066323280334,0.9216085970401764,7.628092467784882,2.1579362750053406,0.322037186473608,4.578427851200104,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
21,S2A_MSIL2A_20220623T103031_N9999_R108_T32TMT_20230101T163539.SAFE,2022-06-23,1844.7,2,3.799875855445862,0.7821713387966156,7.436378598213196,1.6856260299682617,0.23667750880122185,4.116448760032654,0.6411331743001938,4.0,0.12194999866187572,0.14761250093579292,0.12890000082552433,0.18376249633729458,0.3761124946177006,0.4622499980032444,0.49127499386668205,0.23139999993145466,0.1589999943971634,3.3367851078510284,0.799858808517456,6.068148136138916,1.4219183027744293,0.2517964653670788,3.300496280193329,0.6280978545546532,3.785250246524811,0.7736694291234016,7.414393603801727,1.6652485579252243,0.2560720834881067,4.076846063137054,0.6371202021837234,,,,,,,,3.785250246524811,0.7736694291234016,7.414393603801727,1.6652485579252243,0.2560720834881067,4.076846063137054,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
22,S2B_MSIL2A_20220625T101559_N0400_R065_T32TMT_20220625T131754.SAFE,2022-06-25,1879.9,2,3.083651691675186,1.583096757531166,6.74769389629364,1.4216261953115463,0.5578550770878792,3.2694838643074036,0.17951144091784954,4.0,0.030612499685958028,0.058162500616163015,0.03486250014975667,0.09783750027418137,0.29161249473690987,0.37488749623298645,0.406224999576807,0.13618750125169754,0.06335000041872263,2.861796647310257,1.5693675130605698,5.602478265762329,1.259304240345955,0.5549007579684258,2.5742585361003876,0.16599126905202866,3.056231677532196,1.597140297293663,6.736551284790039,1.3993166983127594,0.5630169659852982,3.2283244132995605,0.17780775763094425,,,,,,,,3.056231677532196,1.597140297293663,6.736551284790039,1.3993166983127594,0.5630169659852982,3.2283244132995605,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
23,S2A_MSIL2A_20220703T102611_N0400_R108_T32TMT_20220703T182512.SAFE,2022-07-03,2031.7000000000003,2,1.6359050273895264,0.7247787714004517,3.599682867527008,0.6927797421813011,0.20135200582444668,1.8125778585672379,0.22514162585139275,4.0,0.02980000013485551,0.059412500355392694,0.05312499962747097,0.11258749850094318,0.21323749795556068,0.24768749810755253,0.28683750331401825,0.13252499885857105,0.06959999911487103,1.535544440150261,0.7664749324321747,3.160866439342499,0.6296213045716286,0.21037594601511955,1.5452085882425308,0.20301063358783722,1.6015713065862656,0.7436094358563423,3.5000607669353485,0.6682852804660797,0.20710921846330166,1.7934783697128296,0.22051912918686867,1.2332368791103363,0.8540709242224693,1.8296481221914291,0.3346274755895138,0.19485882110893726,0.6618477404117584,0.011418483103625476,1.6015713065862656,0.7436094358563423,3.5000607669353485,0.6682852804660797,0.20710921846330166,1.7934783697128296,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
24,S2B_MSIL2A_20220708T102559_N0400_R108_T32TMT_20220708T131740.SAFE,2022-07-08,2125.3,2,1.1050399839878082,0.3603411614894867,2.595315098762512,0.42516915127635,0.06550366384908557,1.3148233741521835,0.28982359915971756,4.0,0.04376249993219972,0.06828750018030405,0.08064999803900719,0.13437500037252903,0.18257500231266022,0.21614999696612358,0.25269999727606773,0.15457499958574772,0.0970499999821186,1.165848046541214,0.5854417085647583,2.477676272392273,0.46093275025486946,0.13716697692871094,1.2534286081790924,0.2714667208492756,1.1435391753911972,0.4268300049006939,2.584832549095154,0.4350496791303158,0.09313960280269384,1.328019991517067,0.2865949012339115,0.8125825747847557,0.5309068262577057,1.4616547375917435,0.21155346557497978,0.09165714308619499,0.4779803417623043,0.015604733722284436,1.1435391753911972,0.4268300049006939,2.584832549095154,0.4350496791303158,0.09313960280269384,1.328019991517067,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
25,S2A_MSIL2A_20220713T103041_N0400_R108_T32TMT_20220713T164557.SAFE,2022-07-13,2218.0000000000005,2,0.9638811722397804,0.14328585378825665,2.326812833547592,0.3492530472576618,8.512193758747344e-06,1.1770021170377731,0.3639574348926544,5.0,0.06953749991953373,0.08899999968707561,0.10979999881237745,0.14551250077784061,0.19573749788105488,0.22809999994933605,0.2649749927222729,0.19757500104606152,0.12562500312924385,1.119924619793892,0.5755863711237907,2.373151570558548,0.44397131726145744,0.13278879784047604,1.2274084985256195,0.36499059200286865,1.0864374041557312,0.40316323563456535,2.513399660587311,0.41437168046832085,0.08708762563765049,1.2865727096796036,0.3750016763806343,0.6538165882229805,0.3953636586666107,1.1140539199113846,0.186401953920722,0.05365054542198777,0.5174343064427376,0.017677906434983015,1.0864374041557312,0.40316323563456535,2.513399660587311,0.41437168046832085,0.08708762563765049,1.2865727096796036,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
26,S2B_MSIL2A_20220715T101559_N0400_R065_T32TMT_20220715T133111.SAFE,2022-07-15,2265.7000000000003,2,0.90803212672472,0.11640243511646986,2.191707968711853,0.3220185227692127,1.3154622013900052e-07,1.1222605556249619,0.4430420398712158,5.0,0.0727124996483326,0.09752500057220459,0.14442499913275242,0.1801874991506338,0.2045500036329031,0.2295749969780445,0.26858750730752945,0.2314749974757433,0.14834999851882458,1.0819244235754013,0.568274512887001,2.323008805513382,0.4279530309140682,0.12903713807463646,1.1969191133975983,0.46944206207990646,1.0421210676431656,0.392321202903986,2.402006357908249,0.39492907002568245,0.0824186373502016,1.2168378829956055,0.47683683782815933,0.49018721655011177,0.287700779736042,0.8630541414022446,0.12175441067665815,0.02683597954455763,0.3427460677921772,0.02310846420004964,1.0421210676431656,0.392321202903986,2.402006357908249,0.39492907002568245,0.0824186373502016,1.2168378829956055,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
27,S2B_MSIL2A_20220718T102559_N0400_R108_T32TMT_20220718T133811.SAFE,2022-07-18,2327.2000000000003,2,0.9190798997879028,0.1143274325877428,2.289455622434616,0.32712194323539734,1.157802955731313e-07,1.1619666367769241,0.45983411371707916,5.0,0.07236250024288893,0.10035000182688236,0.1538999993354082,0.18211249820888042,0.20337500050663948,0.23136250115931034,0.2684125006198883,0.2327750027179718,0.14588750526309013,1.104299008846283,0.5682094469666481,2.4009276032447815,0.43743181601166725,0.12998840771615505,1.247859463095665,0.4847327210009098,1.0647646635770798,0.3920653760433197,2.503692328929901,0.4032416455447674,0.08246356435120106,1.2670685201883316,0.4941919632256031,0.4450843930244446,0.2552660405635834,0.9041690081357956,0.08594431169331074,0.012021221307804808,0.321677278727293,0.024826721753925085,1.0647646635770798,0.3920653760433197,2.503692328929901,0.4032416455447674,0.08246356435120106,1.2670685201883316,flowering - fruit development - plant dead,Altkloster,SwissFutureFarm
0,S2A_MSIL2A_20220305T102921_N0400_R108_T32TMT_20220305T135811.SAFE,2022-03-05,521.6000000000001,3,0.8933147721820407,0.11422337260511187,2.2300705115000405,0.31078138285213047,1.1567772320278083e-07,1.0911688407262166,0.4488928947183821,5.0,0.0577111111746894,0.08846666581100887,0.09501111259063084,0.14605555766158634,0.22143333322472042,0.2394555542204115,0.2520666668812434,0.250622217853864,0.1903888914320204,1.0733613040712144,0.5674559871355692,2.3693912823994956,0.41118228766653275,0.12830503450499642,1.168186558617486,0.4710095061196221,,,,,,,,0.46914587087101406,0.28268565071953666,0.7989168034659492,0.17598879668447706,0.05472961192329725,0.3744706478383806,0.017671835505300097,0.46914587087101406,0.28268565071953666,0.7989168034659492,0.17598879668447706,0.05472961192329725,0.3744706478383806,germination - end of tillering,Altkloster,SwissFutureFarm
1,S2B_MSIL2A_20220310T102739_N0400_R108_T32TMT_20220310T134645.SAFE,2022-03-10,525.3000000000002,3,0.815375480386946,0.1079095568921831,1.996035999721951,0.27875404556592304,3.9988666995011755e-08,0.9836022125350105,0.44327253434393143,5.0,0.057622222436798945,0.07808888951937358,0.09940000043974982,0.13699999782774183,0.19162221749623617,0.21158889101611245,0.23848888940281338,0.2533888849947188,0.19418889118565452,1.0150841739442613,0.560247626569536,2.1539436976114907,0.39010656542248195,0.12339483201503754,1.0832797951168485,0.47780026992162067,,,,,,,,0.4118228488498264,0.2775600254535675,0.7328914999961853,0.13520040445857578,0.04348948266771105,0.3522781829039256,0.0176704925381475,0.4118228488498264,0.2775600254535675,0.7328914999961853,0.13520040445857578,0.04348948266771105,0.3522781829039256,germination - end of tillering,Altkloster,SwissFutureFarm
2,S2B_MSIL2A_20220320T102639_N0400_R108_T32TMT_20220320T135549.SAFE,2022-03-20,591.6000000000003,3,1.0101729896333482,0.10881497793727452,3.3040751616160073,0.3620031740930345,7.900792079832779e-08,1.62319995297326,0.5482598476939731,5.0,0.0711000007059839,0.10158888830078973,0.12048888951539993,0.16535555819670358,0.23768889241748387,0.26544444097412956,0.2920222249295976,0.2861333323849572,0.21873333553473154,1.2258471780353122,0.5756747325261434,3.3555090162489147,0.47201388743188644,0.13357440630594888,1.6508172220653958,0.5704942544301351,,,,,,,,0.46209701233439976,0.3195291890038384,0.8223060104582045,0.1439932021829817,0.048240492741266884,0.42754121621449787,0.020599601169427235,0.46209701233439976,0.3195291890038384,0.8223060104582045,0.1439932021829817,0.048240492741266884,0.42754121621449787,germination - end of tillering,Altkloster,SwissFutureFarm
3,S2A_MSIL2A_20220322T101711_N0400_R065_T32TMT_20220322T141030.SAFE,2022-03-22,603.3000000000002,3,1.1114697853724163,0.11809518271022373,3.9418941603766546,0.40458256999651593,2.7044408233854887e-07,2.0066047641966076,0.5702269342210557,5.0,0.06767777684662077,0.10617777787976795,0.1245111111137602,0.174522222744094,0.2586222257879045,0.2881888879670037,0.3165111210611131,0.30032221807373893,0.22308888700273302,1.3124339977900188,0.5839287638664246,3.9053857856326633,0.5076419644885592,0.13970794942643908,1.9314698378245037,0.5848392777972751,,,,,,,,0.5102885266145071,0.3223649329609341,0.8438295788235135,0.16883147921827105,0.06722678658035067,0.4256864156987932,0.022139552152819104,0.5102885266145071,0.3223649329609341,0.8438295788235135,0.16883147921827105,0.06722678658035067,0.4256864156987932,germination - end of tillering,Altkloster,SwissFutureFarm
4,S2A_MSIL2A_20220325T102651_N0400_R108_T32TMT_20220325T162307.SAFE,2022-03-25,625.9000000000002,3,1.132685171233283,0.1314573014775912,3.800961865319146,0.4167008598645528,2.0045154403507895e-06,1.856447868876987,0.5038988557126787,4.0,0.06022222257322735,0.09673333333598243,0.10922222170564863,0.16079999672042,0.25506666633817887,0.28297778301768833,0.31005555391311646,0.2793444361951616,0.19822221994400024,1.311771074930827,0.5828983849949307,3.7177385754055448,0.5071557660897573,0.13924018210834926,1.8035076591703627,0.5074885057078468,,,,,,,,0.6459075344933404,0.42146699627240497,0.9980716109275818,0.21969483130508,0.11315392951170604,0.5751455227533976,0.01946854984594716,0.6459075344933404,0.42146699627240497,0.9980716109275818,0.21969483130508,0.11315392951170604,0.5751455227533976,germination - end of tillering,Altkloster,SwissFutureFarm
5,S2B_MSIL2A_20220327T101629_N0400_R065_T32TMT_20220327T141610.SAFE,2022-03-27,643.9000000000002,3,1.249441319041782,0.13738991568485895,4.619399653540717,0.46085109644465977,5.699996689953777e-06,2.2972929212782116,0.543576353126102,4.0,0.07187777674860424,0.10402222226063411,0.1142000009616216,0.1646222256951862,0.2724222242832184,0.3065222170617845,0.33104445536931354,0.28868888484107125,0.2076666702826818,1.4146090745925903,0.5910161601172553,4.212100558810764,0.5444812973340353,0.14520803756184048,2.0758167372809515,0.5450763238800896,,,,,,,,0.6923931505944994,0.3861146801047855,1.087096095085144,0.26627399855189854,0.1077127613955074,0.5395273036426969,0.021069358413418133,0.6923931505944994,0.3861146801047855,1.087096095085144,0.26627399855189854,0.1077127613955074,0.5395273036426969,germination - end of tillering,Altkloster,SwissFutureFarm
